ID,gender,strain, the number of alive littermates,birth parity,the year-season at birth,lg,birth weight ,AGE,BF
12334,2,42,2,2,118,3265,1.6,157.7664804,12.46469248
12145,2,25,2,1,118,3934,1.5,180.3009275,13.5686943
48848,2,30,3,7,118,2064,1.5,173.6054315,8.865356774
12346,2,37,1,2,118,3192,2,143.0057208,11.94135546
48720,2,37,2,5,118,2818,1.5,170.142518,9.071618037
48140,2,42,3,7,118,1639,1.7,198.3037776,12.42270231
12280,2,31,1,4,118,2401,1.2,166.8795355,13.88731057
48719,2,37,2,5,118,2818,1,193.2506457,9.761954625
11815,2,37,3,3,118,3148,1.1,168.2609552,14.28538682
12297,2,31,1,2,118,3221,1.6,160.7410038,13.33931954
49065,2,1,3,4,118,2429,1.5,178.7199645,12.65026817
48611,2,18,1,5,118,2430,1,181.3334261,16.27539599
48660,1,18,2,1,118,3957,1.1,165.8960127,9.067250274
49652,1,42,2,2,118,3265,1.6,149.7120383,12.94887315
49064,1,36,3,3,118,3208,1.8,176.1459198,9.704908635
49783,1,1,2,2,118,3248,1.7,168.8782353,12.55045872
48914,1,36,3,2,118,3871,1.2,168.5840519,12.45687892
48610,1,25,1,2,118,3179,1.8,153.0604749,9.480620372
49022,1,37,3,3,118,2859,1.6,146.5536807,13.17815738
49121,2,37,3,3,118,3217,1.3,166.2264035,13.29876863
49890,2,37,1,2,118,3958,1.5,163.5403673,13.04959656
49282,2,40,2,1,118,3911,1.1,169.6352602,12.43636364
49889,2,37,1,2,118,3958,1.7,151.8691446,16.30374471
12480,2,37,2,3,118,2930,1.9,152.9449539,15.49642191
12345,2,30,2,4,118,2477,1.8,155.4926699,14.35541796
50019,2,1,3,3,118,2927,1.2,153.5703309,13.6985115
48238,2,42,3,2,118,3856,1,221.958722,9.98540146
49214,2,36,2,2,118,3959,1.2,180.0644538,13.81165789
49548,2,18,1,1,118,3960,1.3,166.7071456,14.42023893
50089,2,36,2,7,118,1321,2,156.3912131,10.51021477
50018,2,1,3,3,118,2927,1.4,178.8979545,13.25320197
49776,2,40,1,2,118,3961,1.4,163.7750386,14.42547771
49727,2,30,3,1,118,3950,0.9,174.1077083,14.21972686
50088,2,40,2,2,118,3310,1.9,162.1157007,11.91088348
49063,2,36,2,2,118,3224,1.2,176.8695455,13.18794961
12058,2,36,2,2,118,3224,1.6,181.456365,14.33216507
49339,2,30,3,3,118,2875,1.4,188.4667241,10.44014932
12340,2,37,2,2,118,3260,1.4,149.9540764,12.82359882
12348,2,42,2,2,118,3265,1.6,153.5703309,13.23572395
49443,2,36,3,6,118,1727,1.4,157.1481512,12.8493794
12201,2,18,2,5,118,2458,1.8,172.4016393,9.740303541
47895,2,30,2,2,118,3765,1.4,186.7400223,13.12488911
49442,2,36,3,6,118,1727,1.7,156.9468182,13.74413932
12210,2,18,2,5,118,2458,1.8,160.7666791,10.13333333
49441,2,18,2,5,118,2440,1.7,172.0193388,11.74337349
12411,2,36,1,3,118,2910,2,154.5911905,8.893673541
12156,2,37,2,2,118,3918,1,171.1270159,12.71864899
49775,2,1,2,2,118,3248,1.7,167.5407928,15.35778547
11862,2,42,2,7,118,1157,1.2,152.2050763,16.8321276
12368,2,36,2,2,118,3271,1.4,166.8160417,15.36145675
12159,2,1,3,3,118,2838,1.2,168.3181311,14.21426012
12343,2,31,1,2,118,3962,1.7,174.8125771,15.39409417
49021,2,37,3,3,118,2861,1.1,173.7964134,13.78435338
12420,2,25,1,2,118,3239,1.5,165.4768449,15.86692102
49338,2,42,1,3,118,2878,1.8,172.5221429,13.54758004
12355,2,31,1,2,118,3962,1.3,158.5159615,14.56755994
12425,2,36,1,3,118,2921,1.5,198.2666043,12.6017094
49281,2,37,2,2,118,3918,0.9,206.3958917,11.44926086
12401,2,1,2,2,118,3248,1.6,166.1485423,12.17850485
12364,2,31,2,2,118,3339,1.4,165.2073947,15.37942664
12294,2,31,1,2,118,3221,1.2,158.1766822,13.81628306
12349,2,31,1,2,118,3962,1.7,166.2351439,16.19966273
49844,2,36,1,3,118,2921,1.5,178.7984499,15.51280974
12358,2,30,2,5,118,2902,1.2,192.5114912,10.30138951
12408,2,31,2,2,118,3321,1.6,164.9103464,10.51712832
49246,2,30,2,4,118,2446,1.1,194.4676316,12.68000843
49843,2,30,2,2,118,3255,1.4,168.5494086,14.63615775
12335,2,30,2,5,118,2902,1.4,164.1776263,13.3217263
49649,2,42,2,4,118,2465,1.2,176.3871293,13.79866855
12388,2,31,2,2,118,3339,1.5,164.3588776,15.27922561
49774,2,31,2,2,118,3321,2,155.9608891,12.8594879
49648,2,31,1,2,118,3962,1.4,180.4207471,10.66710908
49773,2,1,2,2,118,3248,1.7,171.3713795,9.630373739
49389,2,25,1,2,118,3936,1.7,211.401541,17.38180081
49280,2,37,2,2,118,3918,1.7,171.0032937,17.96865022
50017,2,30,1,4,118,2498,1.4,153.5703309,10.18132612
49929,2,25,2,2,118,3963,0.9,172.1679162,18.56703297
49602,2,40,1,2,118,3964,1.8,163.2864822,15.84446743
49966,2,25,2,1,118,3965,1.5,161.2441016,15.95021459
12180,2,37,2,2,118,3245,1.3,179.9374949,11.94002238
49647,2,40,2,1,118,3940,1.1,166.0519797,14.36679085
49726,2,36,2,1,118,3966,1.1,173.4460881,12.18984331
49888,2,42,2,1,118,3967,1.4,162.742821,13.55324305
50087,2,30,2,1,118,3968,1.3,179.424206,13.40452564
49887,2,37,1,2,118,3958,1.8,150.4019565,14.33519769
49842,2,31,2,1,118,3923,1.2,168.7121602,19.24620511
49965,2,25,2,1,118,3965,1.6,164.8288973,9.661798786
49841,2,40,2,6,118,1674,1.6,150.8175974,14.97858172
49886,2,37,1,2,118,3958,1.3,166.9643952,10.77879234
49120,2,30,1,1,118,3908,1.1,186.7901285,14.046543
50016,2,36,2,2,118,3346,1.6,146.3164567,15.70369431
50015,2,42,1,5,118,2441,2.2,150.50875,15.59051383
49840,2,18,1,1,118,3929,1.3,190.6554306,11.52742906
50014,2,42,1,5,118,2441,2,135.4791711,20.82120564
49885,2,31,1,7,118,1397,1.6,161.8445367,12.77961783
49119,2,30,2,1,118,3941,1,162.8557502,12.0890011
50013,2,42,2,2,118,3240,1.5,166.9785988,9.795364613
50012,2,36,2,6,118,2069,1.7,151.9217873,20.25652826
49928,2,40,1,2,118,3238,1.5,158.6051608,21.00594059
49927,2,25,2,2,118,3963,1.4,169.1737992,17.85469634
50086,2,40,2,2,118,3267,1.2,153.5373355,13.80357934
50085,2,31,2,2,118,3969,1.1,168.0834211,16.03247798
49839,2,40,2,6,118,1674,1.7,145.4988127,18.35961568
50084,2,40,2,2,118,3267,1.3,154.4383645,20.67743044
12466,2,40,2,2,118,3310,2,154.4383645,12.87639986
49926,2,25,2,2,118,3963,1.5,159.3530952,15.30094373
50129,2,31,1,3,118,3970,1.8,145.2804012,17.11364289
49964,2,25,2,1,118,3965,1.6,156.719878,15.75015512
50011,2,42,2,2,118,3240,1.5,155.6792924,12.25004305
49725,2,42,2,1,118,3971,1.3,160.2357985,14.57456036
49724,2,37,2,5,118,2915,1.3,160.5537337,14.70564875
12478,2,37,2,3,118,2930,1.7,150.4519037,11.80288701
49547,2,18,1,1,118,3972,1.1,166.0197619,15.68346732
49838,2,1,2,3,118,2776,1.4,180.3983333,9.244730491
12431,2,31,1,7,118,1397,1.5,154.832951,19.37638216
49440,2,30,2,2,118,3920,1.3,184.2338639,15.87167608
12347,2,30,2,4,118,2477,1,186.2051679,16.38535114
12165,2,1,3,3,118,2838,1.6,163.616317,12.19782271
49884,2,31,1,2,118,3311,1.9,179.4941962,9.193704806
49837,2,36,1,3,118,2921,1.2,178.1841415,10.29861982
12415,2,36,2,3,118,2880,1.4,150.4305678,13.19109912
49646,2,42,3,7,118,1160,1.6,152.4978025,13.75565611
49836,2,40,2,6,118,1674,1.6,158.3214039,12.13369389
12302,2,25,2,2,118,3236,1.5,170.7237318,14.29640288
12186,2,31,3,5,118,2452,0.9,183.8844105,12.22854842
12300,2,42,1,2,118,3305,1.8,158.0723296,14.08615068
12323,2,30,1,5,118,2900,1.4,170.1886842,17.91865186
49309,2,40,1,2,118,3914,1.5,178.952234,12.48445476
49772,2,31,2,2,118,3321,2.1,162.7449492,13.38343524
49645,2,30,2,5,118,2902,1.2,196.0748203,11.5279139
49475,2,40,1,3,118,3949,1.3,173.3465789,14.1463041
49506,2,31,1,2,118,3221,1.8,168.5651532,14.27389603
49439,2,1,2,1,118,3973,1.4,150.0680264,12.60710115
12291,2,30,2,2,118,3115,1.3,160.8220209,12.76990596
12380,2,18,1,1,118,3974,1.4,167.9554837,11.51559212
49835,2,36,1,3,118,2921,1.4,187.6898756,12.79073909
49546,2,42,1,1,118,3975,1.2,171.9017725,14.21435444
49505,2,30,3,2,118,3976,1.2,183.3966724,10.63402936
12313,2,25,2,7,118,1747,1.5,195.2567722,11.13704206
12366,2,30,3,1,118,3950,1.4,171.9144571,9.161315738
12170,2,1,3,3,118,2838,1.6,176.7340377,11.14821021
12298,2,25,2,2,118,3236,1.8,167.5750811,12.54906603
12262,2,37,1,2,118,3237,1.5,161.4433822,14.25742574
49504,2,37,1,2,118,3242,1.9,153.5700179,13.65287508
12341,2,37,1,2,118,3263,1.6,165.6225665,14.49130921
12173,2,40,1,1,118,3917,1.3,174.1944872,15.24832616
49601,2,40,2,3,118,3254,1.2,169.669717,9.708050362
49474,2,36,3,5,118,2082,1.6,145.6619136,13.45642279
12226,2,18,1,7,118,1129,2,165.1989147,10.6875
12310,2,31,2,3,118,3234,2,155.7099309,12.80542649
49438,2,1,2,1,118,3973,1.7,157.9608716,10.90334347
49503,2,42,1,2,118,3305,1.9,160.0889544,13.65136078
48782,2,1,3,7,118,1207,1.6,156.2100161,14.22785415
48948,2,25,3,2,118,3083,1.2,194.3496622,16.23934229
12321,2,30,1,5,118,2900,2,155.8982402,12.92598425
12304,2,31,2,3,118,3234,2,150.2547548,14.87052734
12299,2,25,2,2,118,3236,1.3,178.8457863,11.63088029
49771,2,1,2,1,118,3977,1.1,175.3492524,15.08571429
50128,2,18,2,1,118,3978,1.3,171.5077948,10.18147268
49925,2,25,2,2,118,3963,1.1,170.5877749,18.35471698
49545,2,18,1,1,118,3960,1.5,171.4996614,16.24064093
49723,2,18,1,1,118,3974,1.1,154.8973009,21.54119569
49600,2,1,2,2,118,3943,1.9,179.6609893,14.45875267
49883,2,36,1,2,118,3979,1.9,181.6921493,12.97530662
49834,2,1,2,3,118,2776,1.2,189.9685714,10.77534247
49882,2,42,2,1,118,3967,1.6,148.5371178,19.11351351
49599,2,30,2,1,118,3980,1.6,168.5571569,13.25771716
12338,2,30,2,4,118,2477,0.9,189.9515854,19.35876073
50127,2,42,3,1,118,3981,1.5,181.0624736,15.62767083
49644,2,1,3,1,118,3982,0.9,170.8711934,7.850211514
50010,2,42,1,5,118,2441,2,148.324965,20.41395349
12317,2,36,2,1,118,3983,1,168.9174582,15.45985244
50083,2,37,2,7,118,1163,1.3,157.1286015,13.74729445
49598,2,1,2,1,118,3984,0.9,170.5036454,13.94901675
11858,2,42,2,1,118,3888,1,178.8854277,14.1224736
12462,2,42,2,2,118,3240,1.5,153.0801418,11.42880243
48659,2,37,2,1,118,3874,1,207.674626,16.03316723
49770,2,25,3,2,118,3262,1.6,166.5582806,16.71670282
49924,2,37,2,1,118,3925,2,159.0313343,13.35332055
49722,2,25,1,5,118,2421,1.9,177.8029957,13.31516449
12351,2,31,2,1,118,3942,1.5,156.3660676,13.56323047
12486,2,36,3,4,118,2454,1.5,173.1683186,19.51153846
49963,2,1,3,4,118,2517,1.6,160.0236957,15.89176554
12457,2,42,1,5,118,2441,2.2,146.4021355,11.37467471
50082,2,40,2,2,118,3267,1.3,169.7714568,11.77801047
49597,2,1,2,2,118,3943,1.7,158.8563357,10.83113772
49923,2,1,2,1,118,3928,1.4,169.3010104,13.42948839
49922,2,40,1,1,118,3985,1.6,162.4472896,13.72411322
49881,2,31,1,7,118,1397,1.5,165.4050498,16.72359469
49020,2,18,1,7,118,1748,1.9,193.5328344,9.503666538
49921,2,25,2,2,118,3963,1.1,173.5157503,19.49340082
49596,2,31,3,3,118,3986,0.9,211.6470955,13.54455446
49595,2,36,2,1,118,3987,1.4,162.7408637,15.68258109
49544,2,37,2,1,118,3988,1.1,168.3421845,13.72379936
50009,2,42,2,2,118,3240,1.5,170.1782696,12.2491702
12477,2,37,2,3,118,2930,1.5,149.431934,14.57520552
50210,2,37,1,3,118,2881,1.9,145.4343492,14.5754101
12475,2,25,1,1,118,3989,1.9,154.9455164,16.99085734
49213,2,42,1,1,118,3990,1,173.7453393,20.96169281
49594,2,30,2,1,118,3991,1.3,158.6144275,14.27394958
12384,2,42,1,3,118,2901,1.6,160.6294269,16.61778742
49437,2,31,2,3,118,2891,1.1,186.1678736,16.34110328
49118,2,25,1,1,118,3931,1,169.1280682,14.26981919
12373,2,42,1,3,118,2901,2,163.8218479,11.37274232
12367,2,25,1,2,118,3937,1.7,154.6647679,19.2458938
49721,2,37,2,5,118,2915,1.5,157.1319991,12.68565452
11877,2,37,2,5,118,2818,1.7,175.3312791,12.35341201
49543,2,42,1,1,118,3975,1.5,185.9540898,11.38801766
49720,2,1,2,2,118,3341,1.1,166.6057216,15.11431793
49769,2,31,1,1,118,3945,1.3,171.1021629,10.17897004
12390,2,36,2,1,118,3966,1.4,168.7497324,14.73270957
12177,2,25,2,3,118,2887,1.3,199.4678256,12.52945839
12315,2,30,2,1,118,3991,1.8,172.1679162,12.65934066
12324,2,31,3,3,118,3986,1.6,173.7887916,10.45944997
49833,2,36,1,3,118,2910,1.5,166.903959,16.54057777
12446,2,37,1,1,118,3992,1.3,164.7633034,13.07610361
49920,2,37,2,1,118,3925,1.5,175.0010215,14.10199141
49880,2,31,1,7,118,1397,1.7,161.8073445,15.46413902
50008,2,42,2,2,118,3240,1.6,139.1476498,11.7280094
49019,2,36,1,1,118,3993,1,191.967659,14.64879438
49962,2,36,2,1,118,3927,1.3,174.615,14.81530312
50081,2,37,2,3,118,2930,1.2,164.5355674,15.07911966
49919,2,18,3,1,118,3994,1.6,167.5750811,12.0430553
49961,2,36,2,2,118,3926,1.5,162.4472896,13.23396632
50176,2,1,2,4,118,2487,1.5,169.8902155,10.5971831
50126,2,30,1,3,118,2943,1.8,178.9666055,8.833112583
50007,2,18,1,7,118,1224,1.3,167.7617492,15.2314463
50006,2,42,1,5,118,2441,1.8,152.0619003,15.22769588
50209,2,37,1,3,118,2881,1.8,162.9124359,14.12261081
49918,2,40,1,2,118,3238,2.3,166.721841,10.55788313
49917,2,40,2,1,118,3995,1.4,165.7613074,14.07427946
49768,2,25,3,2,118,3262,1.4,171.3742253,14.34911661
49117,2,37,3,3,118,3217,0.9,175.360642,9.328878939
50080,2,25,1,1,118,3989,1.5,159.6043204,14.01579509
50079,2,30,2,1,118,3996,1.2,167.1034058,15.17133157
49643,2,42,1,7,118,1262,1.2,174.1944872,14.53196185
49832,2,40,2,6,118,1674,1.4,155.5577289,13.58490566
12468,2,1,2,4,118,2879,1.5,156.1937194,14.19578001
49960,2,1,3,4,118,2517,1.5,160.9898792,12.79093324
49719,2,25,1,2,118,3937,1.6,167.0695276,17.93775216
49542,2,18,1,1,118,3960,1.2,174.3019654,15.75919732
49541,2,31,2,3,118,3234,1.6,168.4606754,14.32052697
12460,2,30,1,4,118,2498,1.9,166.2351439,9.330185497
49436,2,25,2,2,118,3997,0.9,187.0988074,8.682268941
49831,2,25,1,2,118,3239,1.3,166.8795355,14.98630637
50175,2,18,2,3,118,2931,1.9,168.026349,10.53535589
12305,2,40,2,7,118,1278,1.9,179.5910339,10.65494505
49916,2,36,2,2,118,3332,1.8,141.894066,12.52942233
12495,2,30,2,5,118,2485,1.9,150.621422,13.86018237
49337,2,25,1,5,118,2418,1.5,175.835218,16.06786297
50078,2,31,2,4,118,2439,1.4,156.286673,13.8422889
12472,2,31,2,4,118,2439,1.7,148.7932108,12.52378617
49593,2,40,2,3,118,3254,1.7,168.3181311,12.93987818
50174,2,30,2,5,118,2485,1.8,145.7025874,10.69302326
49592,2,30,1,5,118,2900,1.5,179.803651,10.8546091
49540,2,40,2,7,118,1278,1.5,180.8743148,16.7075846
12428,2,40,2,4,118,2372,1.8,149.9517965,12.17557227
49642,2,18,2,3,118,2865,1.7,200.1276866,10.84167409
12442,2,36,2,2,118,3332,1.8,154.6129927,14.8016129
12413,2,42,3,2,118,3232,1.2,158.6915363,19.20164327
12423,2,40,2,6,118,1674,2,143.1926886,15.5129812
49308,2,42,1,3,118,2810,1,199.2431069,8.934812644
49830,2,36,2,3,118,2880,1.5,163.147817,14.46386376
12325,2,37,3,4,118,2466,1.4,166.3235659,13.22858655
12448,2,1,2,4,118,2499,1.8,149.6502941,8.251921518
49018,2,25,2,3,118,2856,1.3,190.026399,8.574211818
12481,2,40,1,2,118,3272,1.5,168.5978753,15.35778547
12451,2,1,2,4,118,2499,1.4,154.4894485,10.27388363
49173,2,37,3,3,118,2857,1.4,183.6467814,10.0097561
12463,2,1,2,5,118,2036,2,157.7664804,11.40998773
49829,2,40,2,6,118,1674,2.2,139.1726923,14.36282272
12356,2,37,2,2,118,3260,2,158.765,11.72833222
12444,2,36,2,2,118,3332,1.9,150.1639064,12.91275255
50077,2,18,1,7,118,1250,1.8,171.9144571,10.8857987
50076,2,31,2,4,118,2439,1.7,166.9415902,11.84370609
49641,2,18,2,3,118,2865,1.4,160.0041544,12.86549391
50005,2,36,2,2,118,3346,1.4,165.6225665,12.96053711
49828,2,42,3,2,118,3232,1.6,144.0546761,15.47669625
49959,2,1,2,4,118,2499,1.7,149.9229225,9.428348505
49827,2,36,2,2,118,3266,1.4,195.0519193,12.59447611
49245,2,36,2,6,118,1739,1.2,181.8123843,16.38985667
50075,2,31,2,2,118,3969,1.3,157.3426879,14.71430068
49640,2,1,3,1,118,3982,1.5,149.4629735,13.35043732
49539,2,42,1,1,118,3975,1,188.8053262,11.90774863
49718,2,18,1,1,118,3974,1.4,176.6415543,12.48165612
50125,2,31,1,3,118,3970,1.4,149.7081189,18.48953354
49591,2,1,2,1,118,3998,1.1,177.6427952,13.53167206
49915,2,1,2,1,118,3928,1.4,185.3058246,10.65304584
50124,2,30,1,3,118,2943,2.1,157.2347507,9.718164234
50074,2,40,2,4,118,2503,1.9,155.3729439,13.62830642
49717,2,42,1,5,118,2905,1.7,177.3313136,11.90939908
50073,2,36,2,7,118,1321,1.8,148.5929141,13.64235066
49388,2,36,2,1,118,3999,1.4,174.6910314,14.75728155
50072,2,42,2,5,118,2397,1.2,172.1809115,11.78617584
50071,2,30,2,1,118,3968,1.3,182.7717251,12.21891721
49958,2,1,3,4,118,2517,1.5,184.7872287,10.81286525
49387,2,37,3,5,118,2877,1.3,202.6171531,8.586758383
49473,2,1,1,7,118,1735,1.6,185.4258108,11.59458505
50004,2,25,2,2,118,3223,1.6,147.087089,15.25779468
50070,2,31,2,2,118,3969,1.3,159.7143197,17.4379206
49435,2,31,1,5,118,2882,1.2,185.604044,16.22282036
50069,2,36,2,7,118,1321,1.8,159.0575121,14.72895343
50123,2,31,1,3,118,3970,1.7,144.7852128,15.25987081
49716,2,36,3,4,118,2923,1.5,193.7153576,10.55238912
12270,2,40,1,3,118,3949,2,157.7440043,13.577077
48556,2,1,3,1,118,3872,1.2,181.6636438,8.387604132
12414,2,31,2,1,118,3923,1.5,156.5463406,17.16849132
49957,2,36,2,1,118,3927,1.7,166.9282114,13.80178042
12456,2,40,3,2,118,3302,1.3,164.2356413,14.8270963
48847,2,18,2,2,118,3897,0.9,199.6540608,8.7008726
49715,2,1,2,2,118,3270,1.7,197.1284146,9.335433071
49714,2,42,1,5,118,2905,1.6,169.3851493,18.31631799
12432,2,37,1,1,118,3924,1.3,161.2578571,14.82278923
48846,2,37,2,1,118,3902,1.3,177.5428539,9.845367412
49639,1,42,2,4,118,2465,1.7,158.7549459,12.64098388
50173,1,42,1,1,118,4000,1.6,150.8680538,12.76830619
49062,1,36,2,2,118,3224,1.9,176.4196904,15.27859359
49638,1,42,3,7,118,1160,1.7,162.7408637,12.48972027
49713,2,31,2,2,118,3339,1.4,194.4645169,13.52575889
50068,2,18,1,7,118,1250,1.6,147.8053509,9.752430331
12445,2,1,2,4,118,2499,1.7,154.9884072,11.52587056
50172,2,18,2,3,118,2931,1.6,153.1678195,8.880662983
49590,2,40,2,3,118,3254,1.2,168.7971218,13.18317152
12453,2,1,2,5,118,2036,1.5,164.6553651,12.56068123
12426,2,30,2,2,118,3255,1.7,161.2578571,15.10968193
50171,2,30,2,5,118,2485,1.7,158.7641592,15.04874254
12113,2,1,2,3,118,2850,1.6,172.6580168,11.52098596
49826,2,40,2,6,118,1674,2.1,136.1359821,11.86918799
12378,1,36,2,2,118,3271,1.8,163.5571801,11.99707674
49307,1,42,1,6,118,1962,1.5,170.7911726,14.05253361
49712,1,42,2,1,118,3971,1.6,157.5525899,13.33527851
48983,1,30,2,3,118,2864,1.5,189.5769145,15.25083612
49279,1,30,1,5,118,2028,1.6,169.876183,13.7683781
49767,1,1,2,2,118,3248,1.5,163.6090727,15.73847773
50003,1,30,1,4,118,2498,2,153.0197144,9.048404877
49956,2,1,1,1,118,4001,0,157.3457764,9.689118102
50002,1,25,2,2,118,3223,1.7,162.4910118,14.72508579
49637,1,30,2,5,118,2902,1.4,181.9808324,10.25932504
49766,1,40,1,3,118,2854,1.8,172.9217079,11.32066955
50063,1,18,1,7,118,1250,2.2,162.5355179,9.36576839
49278,1,40,2,1,118,3911,1.4,162.6769669,15.13887727
50122,1,25,3,3,118,2947,1.6,163.2855763,13.94011445
49765,1,31,2,2,118,3321,2.3,158.058898,13.49184837
49955,1,1,1,1,118,4001,0,162.9032122,9.543042071
49764,1,40,3,3,118,2922,1.5,144.0145223,17.34312796
49538,1,37,2,1,118,3988,1.2,171.9953571,14.89114659
11897,1,30,3,5,118,2416,1.5,161.4388663,9.960870209
49711,1,36,2,2,118,3271,1.5,188.1409174,11.89072848
50169,1,18,3,6,118,2012,1.9,192.1974427,8.701499318
49386,1,36,2,4,118,2399,1.8,159.2801685,13.29301582
50261,2,37,2,2,118,3317,1.5,160.686137,14.22310842
49997,2,42,2,2,118,3240,1.5,176.9165839,7.776608412
49710,2,30,1,2,118,3340,1.1,187.7290676,10.06319953
49953,2,42,2,2,118,3301,1.6,192.4700996,11.78264725
50289,2,1,2,5,118,2052,1.3,150.8818459,13.92412426
49763,2,31,3,3,118,2911,1.2,187.4073246,16.31160572
49823,2,1,2,3,118,2776,1.3,178.7645851,11.47755102
12515,2,37,2,5,118,2090,1.6,152.0173551,16.16395194
50357,2,18,1,2,118,3324,1.7,156.286673,10.21465457
49588,2,1,2,2,118,3943,1.9,183.6256361,11.42813746
12518,2,37,2,5,118,2090,1.9,153.5703309,15.91989175
49636,2,40,2,1,118,3940,1.1,185.6314179,15.26478109
49635,2,30,2,4,118,2477,1.5,194.4705556,13.78648095
49634,2,42,2,4,118,2465,1.1,179.9374949,17.45080194
50356,2,25,3,5,118,2519,1.7,176.7250338,13.82775627
49472,2,36,1,3,118,2893,1.2,168.1012568,9.572809064
50208,2,25,2,4,118,2876,1.2,162.9695809,17.38693324
49709,2,25,1,2,118,3937,1,191.6896637,19.97080292
49708,2,31,1,5,118,2396,1.6,181.1187422,12.84604317
49822,2,18,2,7,118,1326,1.4,205.1028109,22.65788068
50467,2,37,1,2,118,3320,2,167.2501064,11.74385151
12406,2,40,3,3,118,2922,1.2,180.7775914,14.98892905
49762,2,25,3,2,118,3262,1.7,187.5620911,12.30029839
49707,2,30,3,1,118,3950,0.9,192.1799044,10.01586333
49821,2,40,2,6,118,1674,1.8,148.9752894,12.83777645
49537,2,31,2,3,118,3234,1.2,191.1584498,11.26460808
12402,2,1,2,2,118,3248,1.8,173.0997291,11.54180638
50422,2,42,1,4,118,2434,2,145.0251549,17.15988539
50355,2,36,2,5,118,2008,1.9,150.2649551,10.96756667
50354,2,25,3,5,118,2519,1.5,156.3912131,11.17904662
49761,2,31,1,1,118,3945,1.1,190.0853911,10.72941176
12362,2,1,1,4,118,2382,0.9,175.7070792,14.36870699
49633,2,1,1,1,118,4002,1.8,163.5315919,11.854341
12318,2,36,2,1,118,3983,1.3,164.0065996,13.34854129
12410,2,36,2,3,118,2880,1.3,167.3486493,17.9956151
11951,2,36,3,1,118,4003,1.2,179.7349643,13.49556067
49536,2,37,2,1,118,3988,1.3,177.5574332,14.652723
12400,2,40,3,3,118,2922,1.3,156.1291638,14.86392925
49535,2,37,2,1,118,3988,1.1,155.9893802,12.16559338
49632,2,42,2,2,118,3265,1.5,169.7247262,11.29127796
49631,2,42,2,4,118,2465,1.1,162.9047413,12.15599803
50207,2,31,2,1,118,4004,1.7,162.291938,16.61420455
49760,2,31,3,3,118,2911,1.6,176.167775,11.89784411
49587,2,30,2,1,118,3991,1.6,184.4895016,11.49360321
49706,2,42,1,5,118,2905,1.7,163.4746206,15.03046446
49759,2,40,3,3,118,2922,1.1,162.9925159,13.80110239
49820,2,1,2,3,118,2776,1.4,170.1637876,9.821787809
49819,2,40,2,6,118,1674,1.9,142.1276782,17.09760404
49586,2,30,2,1,118,3980,1.1,175.6733497,16.13462783
50353,2,42,1,6,118,1815,1.9,160.8555941,14.46780152
49471,2,1,1,7,118,1735,1.4,193.9862719,10.11319555
49878,2,31,1,2,118,3311,1.6,186.7531375,9.995022079
12536,2,42,1,8,118,871,1.7,173.9922627,10.17385046
12528,2,42,2,1,118,4005,1.7,148.8839716,17.27905759
49630,2,40,2,5,118,2473,1.6,157.4566667,15.24785894
49585,2,40,1,2,118,3964,1.7,164.4284529,16.55988093
49758,2,31,1,1,118,3945,1.1,185.727026,10.75683114
50352,2,18,1,7,118,1796,2,156.4959524,13.19706396
12538,2,31,2,3,118,2906,1.6,164.7879339,13.18554217
12437,2,31,1,1,118,4006,1,181.4526344,11.32432643
50514,2,31,1,1,118,4007,1.5,160.4828825,10.9298317
50222,2,18,2,2,118,3309,1.5,156.7266279,10.01375064
50288,2,1,2,5,118,2052,1,161.9600942,9.422512235
50221,2,36,2,1,118,4008,1.2,165.7158048,14.57993385
50287,2,37,1,5,118,2101,1.9,155.576985,8.944253269
50421,2,18,1,2,118,3348,1.7,153.503785,10.2447269
50286,2,30,2,4,118,3274,1.4,186.2051679,9.312537699
50466,2,25,1,2,118,3337,1.7,165.9781579,14.9846036
50351,2,42,1,6,118,1815,1.2,185.6740361,7.340199048
50350,1,40,3,2,118,4009,1.7,167.5732809,15.55375811
50285,2,30,2,7,118,1247,1.6,159.2604894,11.55649419
49952,2,30,2,2,118,3253,1.6,177.5058142,10.29509692
49996,2,40,3,2,118,3302,1.1,184.6891398,16.05207957
50420,2,25,2,2,118,3333,1.7,159.2909766,14.09098712
50058,2,1,2,4,118,2879,1.2,158.3579348,15.34205607
50419,2,40,1,3,118,2948,1.7,155.6635822,13.39035057
12482,2,1,2,4,118,2879,1.8,168.6553561,9.999493396
50206,2,1,2,2,118,3225,1.6,163.0349226,16.48777029
50418,1,1,2,7,118,1327,1.6,173.8516042,14.75374476
50513,2,42,3,2,118,3403,1.5,165.2277615,14.8990099
50260,2,37,2,2,118,3317,1.8,159.6767001,15.34115998
50057,2,31,2,2,118,3969,1.1,185.5872973,11.2514658
49951,2,36,2,1,118,3927,1.2,169.0566016,15.55879828
50417,2,1,1,1,118,4010,1.4,159.0709454,13.47975723
49913,2,40,2,1,118,3995,1.5,180.0844826,10.82419819
12517,2,30,2,7,118,1247,1.5,173.947538,11.41345927
12533,2,37,2,4,118,2556,1.5,166.8540496,12.56746988
50416,2,18,1,2,118,3348,1.4,174.4161074,12.06978143
50349,2,42,1,6,118,1815,1.4,164.2966987,12.72793059
50284,2,40,2,4,118,2474,1.3,159.6953468,11.79060403
