ID,parity, year-season at birth,TNB,NBA, litter weight at birth
6352,6,218,14,12,14.8
10671,1,218,13,12,16.7
8763,3,218,17,17,22.9
10509,1,218,18,17,20.6
9100,2,218,12,12,18.9
7640,4,218,22,21,25.2
9565,2,218,5,5,9.7
7001,5,218,6,6,7.2
10558,1,218,21,20,17.5
10703,1,218,17,16,22.2
7967,4,218,16,16,19.7
7902,4,218,20,18,22.3
9742,2,218,14,13,14.8
10668,1,218,15,15,20.7
10537,1,218,12,9,14.7
10501,1,218,17,16,18.9
10733,1,218,15,14,21.5
10436,1,218,16,16,16.4
9492,2,218,21,17,19.2
10608,1,218,13,12,19
10366,1,218,15,12,18.3
9421,2,218,16,15,25.1
6134,6,218,11,9,9.9
10395,1,218,7,5,6.6
10364,1,218,15,14,16
7842,4,218,18,17,23.5
7018,5,218,14,12,20.4
8716,3,218,20,17,21.4
5705,7,218,18,15,16.3
9684,2,218,19,19,25.2
8733,3,218,20,20,23.7
9631,2,218,17,16,24
7876,4,218,18,15,24.3
8632,3,218,18,13,21.1
9752,2,218,19,15,24.4
9672,2,218,10,9,13.3
8759,3,218,15,14,21
5868,6,218,21,16,25.6
8659,3,218,18,15,23.7
10296,1,218,16,16,20.6
9425,2,218,17,14,20.6
10458,1,218,16,14,18.2
8199,3,218,13,12,19.3
9151,2,218,16,16,18.2
9601,2,218,21,16,19.6
7484,4,218,18,16,27.4
9741,2,218,14,14,19.2
7007,5,218,17,16,23
10392,1,218,10,9,11.3
9368,2,218,17,16,19.3
10536,1,218,18,17,21.1
8658,3,218,18,15,18.6
10340,1,218,17,17,20.6
7919,4,218,16,15,20.7
9389,2,218,15,14,19.5
9681,2,218,7,7,13.6
9131,2,218,16,13,16.9
7178,5,318,16,16,18.8
8748,3,318,10,9,11.1
9644,2,218,19,16,21.4
8552,3,218,10,10,16.2
9624,2,218,17,14,21.1
8638,3,218,13,10,17.9
10620,1,218,15,14,16.4
6467,6,318,20,17,22.6
7976,4,318,15,12,15.7
10460,1,318,14,13,16.9
9663,2,318,14,13,19.4
8703,3,318,14,12,16.9
10498,1,318,14,11,13.8
7072,5,218,17,16,24.4
7504,4,218,16,14,19.8
10377,1,318,16,16,17.5
6011,6,318,20,16,22.9
7816,4,318,22,19,26.4
9597,2,318,3,3,5.6
6061,6,318,18,14,18.9
5514,7,318,19,19,24.6
8522,3,318,18,18,19.3
10757,1,318,16,15,20.6
9671,2,318,9,9,14.4
9647,2,318,14,14,27
9556,2,318,18,18,24.2
9534,2,318,13,13,22.6
9686,2,318,16,15,22.6
9577,2,318,23,19,23.4
8726,3,318,17,16,25.4
10500,1,318,15,5,8.5
10729,1,318,17,17,21.1
9748,2,318,20,17,25
10429,1,318,16,15,18.6
7769,4,318,20,17,23.5
10781,1,318,10,10,16.2
5194,7,318,19,19,27.9
10529,1,318,8,8,11.6
10623,1,318,16,16,18.4
10605,1,318,14,12,18.6
10365,1,318,14,13,19.5
5640,7,318,16,12,16.9
7219,5,318,15,14,17.1
9567,2,318,18,18,29.1
5566,7,318,19,11,11.4
8154,3,318,19,17,18.3
6416,6,318,19,14,19.6
7224,5,318,12,9,13.5
10590,1,318,16,15,20.2
10651,1,318,15,15,21.7
10713,1,318,12,11,16.3
9517,2,318,18,14,19.3
8399,3,318,23,16,19.2
8509,3,318,11,11,13
8443,3,318,19,18,24.1
8723,3,318,18,17,22
8471,3,318,12,12,15
10400,1,318,15,14,19.1
9747,2,318,19,18,28.3
9600,2,318,5,2,2.7
8766,3,318,15,10,16.2
7190,5,318,14,14,22.5
9589,2,318,18,18,20.9
9630,2,318,20,15,15.7
7905,4,318,14,14,19.8
10520,1,318,13,11,18.8
8458,3,318,19,18,22.4
7904,4,318,14,14,19.4
8600,3,318,20,19,27.2
5657,7,318,15,14,21
8684,3,318,14,12,16.5
9824,2,318,19,19,24.5
6209,6,318,16,12,15.1
8594,3,318,18,15,22.6
10763,1,318,14,13,14.4
9605,2,318,20,17,23.1
9570,2,318,17,15,19.9
8543,3,318,19,17,21.8
8715,3,318,15,12,18.2
9661,2,318,14,14,26.4
5886,6,318,26,20,24.8
10603,1,318,16,14,18.8
6342,6,318,9,8,9
10628,1,318,15,15,17.7
9399,2,318,17,17,20.6
9615,2,318,18,17,22.9
10650,1,318,15,14,20.7
7740,4,318,10,9,12.1
10579,1,318,17,17,21.8
9735,2,318,16,15,20.1
9724,2,318,16,16,22
7036,5,318,16,14,21
9692,2,318,16,15,21.2
10761,1,318,16,12,16.9
9349,2,318,19,18,22.9
5881,6,318,23,14,14.5
8379,3,318,20,17,22.7
9611,2,318,6,6,10.9
7038,5,318,16,14,20.9
9576,2,318,19,17,22.5
10388,1,318,17,16,18.9
6526,5,318,19,15,22.7
8735,3,318,21,20,20.2
9350,2,318,16,16,25.1
7282,5,318,14,14,20.8
6737,5,318,15,10,16.9
9568,2,318,17,13,18.3
9636,2,318,17,15,20.7
10634,1,318,16,16,17.9
8849,3,318,12,12,15.7
8683,3,318,19,17,23.8
10755,1,318,15,13,18
9536,2,318,16,16,20.7
10654,1,318,13,13,18.9
6968,5,318,18,15,17.8
10723,1,318,11,11,17.2
10598,1,318,19,19,23
9610,2,318,15,13,21.4
10694,1,318,15,14,22.1
10625,1,318,13,13,18.9
7098,5,318,13,13,14.9
9555,2,318,19,19,25.6
10666,1,318,12,12,15.8
7294,5,318,16,15,18.8
7991,4,318,11,10,16.4
7230,5,318,19,15,17.6
9588,2,318,21,21,26.3
10627,1,318,14,13,13.4
7689,4,318,16,14,17.1
7930,4,318,21,16,20.4
8409,3,318,12,11,17.2
8769,3,318,19,18,31.1
10549,1,318,14,14,17.2
10528,1,318,17,14,19.8
10657,1,318,16,14,17.3
9306,2,318,7,7,9.8
10434,1,318,15,14,19.1
9734,2,318,17,14,20.2
10551,1,318,15,13,19.4
9298,2,318,18,17,23.6
8513,3,318,26,20,26.7
7933,4,318,13,13,20.8
9770,2,318,13,11,17.8
9789,2,318,17,16,21.6
9617,2,318,11,10,16.1
10770,1,318,20,15,19.5
9688,2,318,16,14,23.6
10664,1,318,23,3,3.3
9620,2,318,21,16,19.1
8063,4,318,19,17,23.8
10735,1,318,12,12,18.1
8564,3,318,15,15,23.6
8796,3,318,23,15,16.7
7985,4,318,20,15,18.9
5520,7,318,22,20,25.6
6945,5,318,17,16,24.3
9755,2,318,20,20,24.6
5836,6,318,22,16,23.3
8565,3,318,16,15,21.8
10613,1,318,21,18,21.5
8818,3,318,21,18,18.6
7250,5,318,18,17,22
9596,2,318,18,16,19.9
8494,3,318,20,18,20
6438,5,318,19,18,20
8321,3,318,14,12,17.6
7947,4,318,7,7,14.2
10804,1,318,8,8,8.4
7986,4,318,17,14,14
6423,6,318,17,5,5.7
8008,4,318,16,15,25.8
8724,3,318,17,16,24.6
8102,4,318,17,16,21.3
6407,6,318,8,5,7.3
10482,1,318,13,13,16.2
10588,1,318,21,17,20.5
7694,4,318,15,14,22.5
10626,1,318,15,14,17.6
10535,1,318,17,17,19
9794,2,318,13,12,15.1
9744,2,318,17,14,19.9
10554,1,318,15,11,14.9
8597,3,318,19,15,19.6
8025,4,318,15,14,18.2
10724,1,318,12,12,16
9869,2,318,13,12,15.3
9850,2,318,24,18,22.4
7164,5,318,17,15,19
8521,3,318,19,16,23.8
6557,6,318,16,11,10.1
8794,3,318,17,17,18.6
10778,1,318,16,14,13.1
9809,2,318,20,18,22.8
9880,2,318,18,18,21.1
10260,1,318,14,13,19.5
8264,3,318,15,15,19.1
8022,4,318,18,15,23.3
10862,1,318,15,14,21.5
8754,3,318,11,11,20.4
10437,1,318,14,14,13.5
7906,4,318,17,16,16.3
10611,1,318,10,9,17.6
10589,1,318,20,18,27.6
10672,1,318,16,11,13
8042,4,318,21,19,23.8
10712,1,318,15,12,13.8
8864,3,318,21,18,23.8
9640,2,318,16,16,21.1
8808,3,318,6,6,15.1
6612,6,318,13,12,19.8
9839,2,318,18,18,26.8
11166,1,418,14,14,21.1
8502,3,318,19,16,24.1
7196,5,318,18,12,13.7
6092,6,318,15,12,11.9
8392,3,318,18,17,21.1
6554,6,318,13,13,18.3
8083,4,318,20,19,18.4
8863,3,318,18,13,19.4
9806,2,318,16,13,18.8
7243,5,318,16,14,23.6
9833,2,318,21,20,24.4
10394,1,318,17,15,20.6
10847,1,318,15,15,19
10692,1,318,14,9,14.6
10817,1,318,13,12,18.6
7129,5,318,17,15,17.5
10708,1,318,11,9,15.1
9838,2,318,15,11,15.3
10803,1,318,15,11,13.4
7071,5,318,13,11,21.3
10688,1,318,15,15,19.9
9706,2,318,18,18,26.6
10449,1,318,13,13,14.2
9751,2,318,15,12,22.3
10730,1,318,16,16,21.8
9683,2,318,18,15,22.8
9782,2,318,18,15,17.3
8505,3,318,17,16,23.4
6999,5,318,13,8,11.4
6415,6,318,17,15,19.8
7965,4,318,20,18,18.7
9750,2,318,15,15,22.4
10552,1,318,15,14,19.2
9682,2,318,16,13,17.9
10822,1,318,16,15,21.3
8853,3,318,15,14,18.5
9622,2,318,21,16,22.5
8066,4,318,17,14,20.7
8860,3,318,5,5,9.2
8061,4,318,20,14,18.7
5919,7,318,20,17,22.9
10798,1,318,18,15,18.8
10775,1,318,20,18,20.1
11354,1,418,17,16,18.6
8476,4,418,11,10,17.3
11037,1,418,9,7,8.9
8537,4,418,16,14,23.9
11401,1,418,15,14,20.1
10264,2,418,16,6,8.9
6002,7,418,14,10,13.3
7730,5,418,17,12,14.8
7684,5,418,17,12,17.5
7722,5,418,14,11,16.3
9401,3,418,16,13,15.4
9419,3,418,15,15,18.5
8510,4,418,14,13,19.2
8482,4,418,20,18,25.1
8339,4,418,18,17,20.9
10357,2,418,22,20,23
9250,3,418,18,14,20.6
5958,7,418,23,20,20.7
10226,2,418,14,13,21.1
9315,3,418,13,13,22.8
7784,5,418,18,18,20.7
10524,2,418,15,12,20.1
10443,2,418,15,13,15.3
8433,4,418,15,14,18.4
9485,3,418,22,19,23.8
10231,2,418,17,16,22.6
7704,5,418,15,14,13.9
6073,7,418,15,11,17
7632,5,418,12,7,7.8
9462,3,418,7,7,8.4
6260,7,418,20,16,19.6
11286,1,418,10,8,10
9428,3,418,16,16,20.5
10435,2,418,14,14,21.5
9302,3,418,21,20,25.2
8333,4,418,17,14,21.2
9438,3,418,13,11,16.7
7695,5,418,13,10,18.6
11353,1,418,12,12,15.6
7096,6,418,13,13,17.5
9360,3,418,7,7,13.3
10403,2,418,19,17,19.7
10245,2,318,18,16,20.8
10048,2,318,20,18,27.8
11058,1,318,17,16,19.4
9287,3,318,16,13,17.8
11036,1,318,17,16,20.2
10833,1,318,20,16,16.3
10894,1,318,21,14,18.6
6022,7,318,16,12,14.9
10049,2,318,16,16,27.1
6682,6,318,14,14,18.2
9127,3,318,18,18,22.5
5782,7,318,12,6,9.4
9213,3,318,14,12,19.3
10185,2,318,17,17,16.6
11057,1,318,13,13,20.3
10187,2,318,14,13,18.8
8848,3,318,21,17,29.8
8134,4,318,7,7,9.4
10249,2,318,18,16,17.1
7701,5,318,14,14,19.3
7430,5,318,17,16,19.7
8366,4,318,23,8,9.5
10301,2,318,11,11,17.1
8283,4,318,4,4,7.2
11088,1,318,14,13,19.3
10983,1,318,14,13,14.7
10251,2,318,17,15,25.9
11145,1,318,14,13,17
10280,2,318,17,17,26.8
9188,3,318,19,16,16.7
7495,5,318,16,14,14.4
10900,1,318,18,18,17.6
9221,3,318,19,16,20.2
7404,5,318,11,11,12.8
10091,2,318,12,12,21.3
8942,3,318,12,12,17.9
8391,4,318,17,14,19.2
8961,3,318,16,15,17.5
8838,3,318,18,16,22.5
11069,1,318,13,13,16
6514,6,318,11,11,15.5
7889,4,318,17,15,16.4
10399,1,318,19,18,19.8
6489,6,318,8,8,15.5
10691,1,318,11,10,16.3
8793,3,318,12,12,17.5
8841,3,318,16,15,24
8031,4,318,18,16,19.9
8621,3,318,14,13,16.5
9821,2,318,14,13,21.7
7226,5,318,5,5,8.2
7620,4,318,17,17,25.5
10771,1,318,14,14,19.2
8865,3,318,23,18,24.4
8004,4,318,16,14,19.9
9478,2,318,20,20,22.2
7773,4,318,18,13,12.4
8685,3,318,15,15,18.7
8823,3,318,21,13,17.3
9740,2,318,22,12,21.3
7867,4,318,17,15,24.6
5582,7,318,20,13,18.9
10586,1,318,22,20,25.6
6966,5,318,18,15,22.6
7088,5,318,19,11,14.9
10545,1,318,9,9,11.3
7918,4,318,13,13,21
8816,3,318,13,13,19.2
6619,5,318,19,13,17.9
10486,1,318,14,11,13.5
10769,1,318,19,16,21.3
10800,1,318,10,10,11.6
9235,3,418,19,14,19.1
10762,1,318,12,9,14.2
7915,4,318,16,15,20.5
8532,3,318,18,12,21
6381,6,318,9,8,15.9
7170,5,318,17,15,21.9
10839,1,318,13,11,17.8
10740,1,318,17,16,22.9
7928,4,318,19,17,21.8
7837,4,318,12,10,16.2
7648,4,318,19,16,21.1
10784,1,318,8,8,14.6
8770,3,318,15,14,18.9
7046,5,318,15,13,17
10815,1,318,11,11,13
6373,6,318,19,17,21.6
9409,2,318,14,13,22.6
10734,1,318,16,15,18.8
6518,6,318,12,11,17.9
10738,1,318,9,9,18.3
9592,2,318,14,11,18.6
6114,5,318,11,10,14.1
8714,3,318,12,10,17
8834,3,318,20,18,18.3
7064,5,318,19,11,15.4
6466,6,318,17,14,19.7
8725,3,318,21,20,25.2
8675,3,318,18,16,20.5
9618,2,318,18,16,21.9
7652,4,318,16,12,21.7
10425,1,318,15,15,17.4
7303,5,318,7,5,8.9
8639,3,318,9,8,9.3
9566,2,318,19,19,23.3
9773,2,318,16,12,18.5
9333,2,218,12,0,0
10402,1,318,12,8,12.4
7298,5,318,16,15,21.6
9817,2,318,22,19,26.4
8014,4,318,15,8,8.8
10346,1,318,19,17,23.4
10675,1,318,15,14,20.5
8332,3,318,13,13,16.9
10916,1,318,19,19,22.2
10701,1,318,15,11,15.2
8103,4,318,21,18,25.5
9786,2,318,15,12,17.8
6496,6,318,10,8,10.4
8465,3,318,17,15,20.6
6566,6,318,20,19,22.1
9841,2,318,18,17,25.8
9875,2,318,15,15,24.1
8125,4,318,17,15,20.3
8878,3,318,15,15,25.4
9807,2,318,17,15,18.2
8142,4,318,15,15,22.3
7275,5,318,11,7,11
10796,1,318,15,13,14.6
10879,1,318,17,14,17.2
10629,1,318,19,11,15.9
6309,6,318,14,12,17.1
7806,4,318,18,15,18
9745,2,318,12,11,15.3
8967,3,318,18,17,28.8
9901,2,318,17,15,21.3
8885,3,318,14,12,18
10695,1,318,17,15,16.8
8017,4,318,16,12,16
10276,1,318,14,13,13.7
5529,7,318,16,12,21.1
10890,1,318,17,14,15.4
9835,2,318,17,14,23.5
10773,1,318,15,13,14.5
7878,4,318,10,9,12.7
9790,2,318,9,7,12.6
8851,3,318,16,16,20.3
7882,4,318,10,9,13.1
9855,2,318,18,15,22
8404,3,318,19,17,27.9
6592,6,318,12,11,15.8
8921,3,318,15,12,20.4
6601,6,318,18,16,24.6
6316,6,318,11,7,10.3
8046,4,318,6,6,10.4
10790,1,318,16,14,20.7
5871,7,318,18,18,19.7
10806,1,318,18,12,17.9
10439,1,318,21,18,19.5
9779,2,318,17,17,23.1
10840,1,318,15,15,18.9
5451,7,318,15,11,16.2
8821,3,318,12,11,16.3
10901,1,318,11,11,17
9823,2,318,15,14,17.4
10630,1,318,10,10,14.8
9454,2,318,4,4,6.2
6483,6,318,11,9,15.9
10636,1,318,18,17,24.6
9761,2,318,14,14,30
9906,2,318,16,13,20.7
10858,1,318,13,13,22.7
10687,1,318,12,11,13.7
9799,2,318,14,13,20.5
8939,3,318,21,19,22.4
8975,3,318,18,14,16.1
7949,4,318,12,12,14.9
9884,2,318,14,14,18.7
9831,2,318,14,14,21.1
10857,1,318,19,18,20.8
10852,1,318,16,14,20.9
9826,2,318,20,20,22.2
7639,4,318,20,20,27
6584,6,318,18,13,19.8
9456,2,318,18,16,21.5
9881,2,318,19,17,24
7841,4,318,7,7,11.4
7970,4,318,21,21,24.1
10813,1,318,15,15,22.4
9900,2,318,15,14,22.8
7929,4,318,23,16,21.8
9874,2,318,21,16,19.2
9828,2,318,12,12,17.6
8472,3,318,17,12,18.1
8620,3,318,22,12,19.6
7962,4,318,17,16,20.9
7749,4,318,12,12,15.7
6437,6,318,14,14,24.5
9848,2,318,10,0,0
9749,2,318,14,12,21.6
10722,1,318,14,14,15.6
9866,2,318,11,11,18.1
9819,2,318,14,13,15.1
10760,1,318,14,14,17.5
8809,3,318,16,13,21.1
10653,1,318,11,11,15.4
10597,1,318,10,9,14.1
10731,1,318,11,11,16.7
10707,1,318,12,12,15.8
5792,7,318,15,15,25.7
8895,3,318,20,12,16.5
6595,6,318,18,14,19.4
9619,2,318,14,12,17.7
8817,3,318,11,10,14.8
8093,4,318,18,16,16.3
7326,5,318,13,8,13.3
10682,1,318,11,11,13.9
10696,1,318,8,8,15.4
10742,1,318,20,18,18.5
8927,3,318,7,7,12.2
10764,1,318,12,12,13.7
8722,3,318,18,18,22.7
8515,3,318,12,12,14.7
10812,1,318,14,14,23.4
9800,2,318,13,13,21.8
9870,2,318,19,19,27.9
8106,4,318,22,21,26.2
8169,4,318,22,19,22.7
8569,3,318,15,12,20.3
10794,1,318,15,14,17.9
9784,2,318,19,16,16.9
6568,6,318,17,15,17.7
7995,4,318,10,8,10.8
10780,1,318,11,11,16.8
8888,3,318,13,11,15.7
8764,3,318,21,17,21.7
10662,1,318,15,14,16.3
8641,3,318,13,13,21
9834,2,318,17,17,23.4
9680,2,318,18,18,24.7
9883,2,318,15,14,23.5
10716,1,318,10,9,12.1
10659,1,318,17,15,17.5
8914,3,318,17,17,27.2
8918,3,318,16,15,22.9
9919,2,318,20,20,24.1
9867,2,318,16,14,19.7
9541,2,318,12,10,17
9511,2,318,6,6,10
10947,1,318,11,11,16.1
9861,2,318,14,14,18.7
9860,2,318,21,19,22.1
7241,5,318,11,10,16.6
7231,5,318,25,21,23.8
7461,4,318,14,9,14.4
10797,1,318,14,14,17.6
6537,6,318,23,19,24
6461,6,318,19,18,22.6
8911,3,318,14,13,18.7
10616,1,318,13,13,20.2
9943,2,318,14,14,23.7
8968,3,318,16,16,20.5
9760,2,318,19,16,21.5
9955,2,318,18,16,23
10873,1,318,18,18,18.9
9791,2,318,14,13,19.3
10656,1,318,17,14,17.4
10022,2,318,12,12,17
9972,2,318,13,12,16.3
10856,1,318,17,16,20.4
9001,3,318,12,10,17.5
8971,3,318,13,13,24.2
9894,2,318,19,18,25.8
7220,5,318,10,10,14.1
9047,3,318,17,15,23.6
8962,3,318,17,15,22.4
8603,3,318,18,15,22.3
8948,3,318,14,12,14.9
8824,3,318,14,14,23.1
10954,1,318,9,9,15.3
10058,2,318,14,13,19.2
9140,3,318,16,15,19.3
9812,2,318,16,14,17.7
10838,1,318,16,14,19
7544,5,318,7,7,11.6
10837,1,318,15,15,13.2
7291,5,318,17,16,20.2
8099,4,318,15,12,13.4
10964,1,318,13,13,17.3
9899,2,318,19,17,25.7
6600,6,318,16,13,21.1
7955,4,318,16,13,16.8
8760,3,318,16,16,20
9887,2,318,19,13,20.7
10678,1,318,20,16,17.8
7252,5,318,20,19,24.7
9810,2,318,12,12,13.8
5602,7,318,12,10,17.8
9562,2,318,16,15,20.1
8204,4,318,19,17,21.9
8898,3,318,18,17,20.4
8213,4,318,9,6,12.7
10982,1,318,17,16,16.5
8170,4,318,15,11,17.6
8172,4,318,20,20,28.1
8230,4,318,13,3,3.7
6326,6,318,5,5,7.2
8059,4,318,16,13,20
4989,8,318,16,14,16.9
8932,3,318,16,15,23.2
10878,1,318,19,17,21.4
10930,1,318,20,18,20.1
6421,6,318,15,12,18.7
10861,1,318,15,15,16.1
9079,3,318,17,17,21.5
10663,1,318,15,15,20.3
11049,1,318,5,5,8.4
7945,4,318,14,13,20
10132,2,318,17,13,16.9
11012,1,318,16,12,17.5
10028,2,318,18,18,21.6
10139,2,318,18,17,25
9754,2,318,13,13,22.8
10851,1,318,19,11,11.7
8943,3,318,18,16,18.3
8836,3,318,18,17,20.5
7421,5,318,14,13,16.9
9864,2,318,12,12,17.1
9130,3,318,14,13,18.6
8001,4,318,9,3,3.8
9084,3,318,13,11,10.6
9983,2,318,15,14,18.7
10906,1,318,19,17,21.8
8989,3,318,14,13,18.4
10991,1,318,4,2,2.2
9056,3,318,11,11,16.1
10825,1,318,12,12,14.2
9090,3,318,15,15,22.4
7400,5,318,21,13,18.7
11053,1,318,16,14,14.5
10985,1,318,15,15,17.3
10802,1,318,15,15,18.5
6539,6,318,15,10,15.2
10044,2,318,16,16,21.1
8286,4,318,19,19,23.2
9778,2,318,18,15,22
8147,4,318,16,16,26.5
7240,5,318,15,12,18.2
10001,2,318,12,12,21.6
9098,3,318,11,10,16
10918,1,318,15,15,21.9
5869,7,318,25,15,13.3
8843,3,318,19,18,25.8
9677,2,318,17,17,23
6735,6,318,17,13,19.7
10063,2,318,18,17,23.3
7267,5,318,15,9,11
5843,7,318,23,19,20.7
10034,2,318,22,19,23.6
10642,1,318,16,11,15.5
9969,2,318,12,12,17.9
5808,7,318,14,10,11.2
6674,6,318,13,11,11.1
10998,1,318,18,15,21.2
10911,1,318,19,16,13.4
8747,3,318,15,13,19.8
9158,3,318,21,21,29.2
9157,3,318,15,13,19.1
8974,3,318,13,12,20.7
10827,1,318,16,16,17.5
10184,2,318,18,17,22.8
10031,2,318,14,14,21.9
10012,2,318,17,15,16.4
8163,4,318,14,14,17
7040,5,318,22,16,19.7
9940,2,318,14,13,16.9
7338,5,318,11,11,15.9
10904,1,318,12,10,7
11011,1,318,11,11,14.6
10801,1,318,16,13,18.1
6410,6,318,12,10,11.6
9000,3,318,14,12,24.1
6409,6,318,18,15,18.7
9961,2,318,22,11,17.1
11016,1,318,16,15,18.1
9802,2,318,12,12,21.5
5390,8,318,15,14,19.2
7506,5,318,18,14,18.5
9009,3,318,18,16,23.7
10015,2,318,21,18,19.2
8825,3,318,14,11,18
9775,2,318,16,15,20.7
7415,5,318,19,16,23.9
5805,7,318,15,10,12.2
11009,1,318,13,12,16.1
5625,7,318,11,11,19.8
11025,1,318,12,10,19.8
7877,4,318,17,17,22.4
11041,1,318,16,15,17.4
9586,2,318,16,16,25.5
6665,6,318,14,11,18
9979,2,318,18,16,22
10033,2,318,15,14,18.5
10035,2,318,21,16,25.4
8068,4,318,13,12,21.9
8002,4,318,19,12,16.8
7266,5,318,23,12,17.3
8096,4,318,18,16,19
10019,2,318,16,14,22.6
9964,2,318,26,21,25.4
10848,1,318,17,16,19
7459,5,318,16,12,16.7
8348,4,318,17,17,19.4
11070,1,318,15,12,17.5
6560,6,318,13,12,18.6
11096,1,318,15,15,16.3
8306,4,318,12,11,14.8
6952,5,318,8,8,10.1
5853,7,318,15,14,18.3
9976,2,318,18,14,22.8
10103,2,318,14,14,20.7
5235,8,318,16,14,24.9
10174,2,318,18,18,27.1
9089,3,318,13,12,20.4
10092,2,318,18,16,26.6
11071,1,318,16,14,17.2
10898,1,318,13,13,19.5
6785,6,318,16,15,17.6
9136,3,318,15,14,18.2
8098,4,318,22,21,22.6
10052,2,318,17,17,20.3
8176,4,318,23,19,23.1
10141,2,318,13,7,11.6
10638,1,318,17,17,21
6664,6,318,7,7,13.9
10085,2,318,12,12,18.3
11010,1,318,14,12,17
10828,1,318,11,10,14.1
10999,1,318,14,14,18.6
9138,3,318,19,17,21.9
7476,5,318,10,8,10.6
9669,2,318,14,12,15.6
9114,3,318,13,12,22.3
5846,7,318,20,16,24.2
8449,4,318,16,10,9.3
10814,1,318,14,11,14.9
10779,1,318,18,17,21.5
7971,4,318,7,5,7.2
10830,1,318,6,6,9.3
7375,5,318,20,18,19.8
10944,1,318,13,13,17.2
10126,2,318,16,13,13.5
9103,3,318,20,20,23
8088,4,318,13,13,17.4
11048,1,318,15,15,17.4
9612,2,318,17,14,20.5
6905,5,318,15,12,19.7
9871,2,318,23,20,23.2
10931,1,318,14,13,19.8
10772,1,318,15,14,17.5
9200,3,318,5,0,0
6105,6,318,12,11,17.5
9886,2,318,16,15,17.5
10841,1,318,10,10,17.1
11017,1,318,16,13,18
9110,3,318,21,20,18.3
10618,1,318,11,7,11.4
10974,1,318,18,14,15.2
9917,2,318,15,14,19.5
9097,3,318,21,19,19.1
10807,1,318,12,8,12.7
7407,5,318,14,13,12.5
10759,1,318,19,14,14.6
10791,1,318,16,16,17
8792,3,318,19,17,23.5
9737,2,318,18,16,23.8
7974,4,318,20,18,25
8407,3,318,16,12,16.2
6634,6,318,16,12,14.9
8601,3,318,20,17,16
9837,2,318,15,13,19.7
9851,2,318,17,14,14
6621,6,318,18,10,15.5
9930,2,318,17,14,22.9
8855,3,318,21,14,16.4
9613,2,318,18,14,20.6
9008,3,318,18,17,24.3
8019,4,318,17,17,19.5
9893,2,318,19,12,16.3
6422,6,318,16,14,16.7
7304,5,318,13,13,19.5
8820,3,318,14,13,20.8
10749,1,318,8,7,10.5
7946,4,318,21,17,22.2
7363,5,318,15,13,20.1
8810,3,318,16,16,20.8
8910,3,318,7,7,14.4
8861,3,318,17,14,22.9
10739,1,318,12,12,13.3
9939,2,318,19,16,23.6
9832,2,318,20,18,22.6
10715,1,318,11,11,17.8
9902,2,318,14,14,19.7
7368,5,318,20,12,17.7
9932,2,318,16,12,14.6
8791,3,318,16,16,20.2
7353,5,318,20,17,18
5788,7,318,17,13,15.3
8074,4,318,14,14,15.7
6350,6,318,13,12,14.2
9924,2,318,17,16,19.1
9649,2,318,12,12,18.8
8881,3,318,3,2,3.2
9696,2,318,9,6,11.8
9135,3,318,19,19,18.9
10913,1,318,7,7,9
9963,2,318,19,19,21.5
10690,1,318,18,12,12.7
6403,6,318,16,15,18.5
9049,3,318,12,12,12.9
9757,2,318,19,18,22
8945,3,318,11,10,12.8
8934,3,318,14,13,21.6
10892,1,318,15,14,16.6
10021,2,318,13,13,19
9941,2,318,9,7,14
6669,6,318,18,14,14.9
8892,3,318,17,16,19.3
10640,1,318,13,13,18.6
9091,3,318,18,16,18.9
7376,5,318,16,15,20.7
9852,2,318,18,16,24.7
7330,5,318,16,16,17.8
8035,4,318,20,18,25.1
5943,7,318,13,11,18
6394,6,318,14,7,7.4
6484,6,318,11,5,7.3
7302,5,318,16,13,20
8884,3,318,16,12,12.3
10565,1,318,13,10,12.4
9820,2,318,19,19,28.2
9920,2,318,16,16,22.3
8867,3,318,16,15,21.9
7960,4,318,13,13,21.1
8819,3,318,17,14,23.2
8092,4,318,18,18,28.3
9501,2,318,17,16,22.4
8868,3,318,11,11,15
8891,3,318,20,18,24.1
8067,4,318,19,13,15.8
8917,3,318,13,12,19.5
8915,3,318,12,12,20.6
10614,1,318,16,13,20.9
9148,3,318,19,16,24.7
8350,2,318,16,11,16.8
8583,3,318,18,16,18.2
9954,2,318,10,10,17
10831,1,318,10,9,15.8
8963,3,318,15,14,22.8
10863,1,318,18,16,23.9
9934,2,318,16,16,22.3
9933,2,318,19,18,21.1
10711,1,318,12,12,17.5
6583,6,318,14,13,15.7
8983,3,318,14,13,20
8036,4,318,19,16,18.8
9048,3,318,18,17,22.4
9037,3,318,17,16,16.8
9046,3,318,18,16,18.3
5812,7,318,18,16,22.3
10808,1,318,17,16,24
9034,3,318,13,11,14.9
10899,1,318,9,9,12.7
5301,7,318,21,17,22.8
10968,1,318,14,14,20.4
10902,1,318,15,14,22.1
8785,3,318,18,18,18.7
8908,3,318,20,20,25.1
7277,5,318,14,14,23.6
7299,5,318,13,11,11.7
10897,1,318,16,14,14.9
9028,3,318,16,15,20.7
9996,2,318,9,8,15.8
8969,3,318,18,17,26.5
7934,4,318,19,19,20.7
8887,3,318,22,20,27.1
6497,6,318,11,8,8.4
7187,5,318,17,12,18.4
10914,1,318,15,15,19.4
